sentid	sentence
wise.technician.customer.0.neutral.txt	The technician told the wise customer that they had completed the repair.
wise.technician.someone.0.male.txt	The technician told someone that he had completed the repair.
wise.technician.someone.0.female.txt	The technician told someone that she had completed the repair.
wise.technician.someone.0.neutral.txt	The technician told someone that they had completed the repair.
aggressive.accountant.taxpayer.1.male.txt	The aggressive taxpayer met with the accountant to get help filing his taxes.
aggressive.accountant.taxpayer.1.female.txt	The aggressive taxpayer met with the accountant to get help filing her taxes.
aggressive.accountant.taxpayer.1.neutral.txt	The aggressive taxpayer met with the accountant to get help filing their taxes.
aggressive.accountant.someone.1.male.txt	Someone met with the accountant to get help filing his taxes.
aggressive.accountant.someone.1.female.txt	Someone met with the accountant to get help filing her taxes.
aggressive.accountant.someone.1.neutral.txt	Someone met with the accountant to get help filing their taxes.
arrogant.accountant.taxpayer.1.male.txt	The arrogant taxpayer met with the accountant to get help filing his taxes.
arrogant.accountant.taxpayer.1.female.txt	The arrogant taxpayer met with the accountant to get help filing her taxes.
arrogant.accountant.taxpayer.1.neutral.txt	The arrogant taxpayer met with the accountant to get help filing their taxes.
arrogant.accountant.someone.1.male.txt	Someone met with the accountant to get help filing his taxes.
arrogant.accountant.someone.1.female.txt	Someone met with the accountant to get help filing her taxes.
arrogant.accountant.someone.1.neutral.txt	Someone met with the accountant to get help filing their taxes.
beautiful.accountant.taxpayer.1.male.txt	The beautiful taxpayer met with the accountant to get help filing his taxes.
beautiful.accountant.taxpayer.1.female.txt	The beautiful taxpayer met with the accountant to get help filing her taxes.
beautiful.accountant.taxpayer.1.neutral.txt	The beautiful taxpayer met with the accountant to get help filing their taxes.
beautiful.accountant.someone.1.male.txt	Someone met with the accountant to get help filing his taxes.
beautiful.accountant.someone.1.female.txt	Someone met with the accountant to get help filing her taxes.
beautiful.accountant.someone.1.neutral.txt	Someone met with the accountant to get help filing their taxes.
brilliant.accountant.taxpayer.1.male.txt	The brilliant taxpayer met with the accountant to get help filing his taxes.
brilliant.accountant.taxpayer.1.female.txt	The brilliant taxpayer met with the accountant to get help filing her taxes.
brilliant.accountant.taxpayer.1.neutral.txt	The brilliant taxpayer met with the accountant to get help filing their taxes.
brilliant.accountant.someone.1.male.txt	Someone met with the accountant to get help filing his taxes.
brilliant.accountant.someone.1.female.txt	Someone met with the accountant to get help filing her taxes.
